profile_mat,csv_out,status,stop_time_s,matread_s,simulate_s,extract_s,write_s,total_run_s,result_base
drum_profile_00001.mat,results_drum_profile_00001.csv,OK,200.000000,0.008000,2.355587,0.622988,0.034000,3.029575,run_00001
drum_profile_00002.mat,results_drum_profile_00002.csv,OK,200.000000,0.007000,1.929189,0.608988,0.033999,2.584176,run_00002
drum_profile_00003.mat,results_drum_profile_00003.csv,OK,200.000000,0.006999,1.939157,0.627990,0.052995,2.636143,run_00003
drum_profile_00004.mat,results_drum_profile_00004.csv,OK,200.000000,0.007000,1.823786,0.604991,0.033997,2.473773,run_00004
drum_profile_00005.mat,results_drum_profile_00005.csv,OK,200.000000,0.006999,1.963988,0.608988,0.033999,2.618974,run_00005
drum_profile_00006.mat,results_drum_profile_00006.csv,OK,200.000000,0.008000,1.961690,0.603989,0.033999,2.612678,run_00006
drum_profile_00007.mat,results_drum_profile_00007.csv,OK,200.000000,0.006999,1.821097,0.605988,0.033999,2.473370,run_00007
drum_profile_00008.mat,results_drum_profile_00008.csv,OK,200.000000,0.006998,1.943669,0.617989,0.044001,2.617655,run_00008
drum_profile_00009.mat,results_drum_profile_00009.csv,OK,200.000000,0.007996,1.846642,0.627256,0.034055,2.520952,run_00009
drum_profile_00010.mat,results_drum_profile_00010.csv,OK,200.000000,0.007000,1.961491,0.777985,0.033999,2.785476,run_00010
drum_profile_00011.mat,results_drum_profile_00011.csv,OK,200.000000,0.007000,1.948635,0.617990,0.034998,2.614623,run_00011
drum_profile_00012.mat,results_drum_profile_00012.csv,OK,200.000000,0.007000,1.964718,0.806984,0.033999,2.818701,run_00012
drum_profile_00013.mat,results_drum_profile_00013.csv,OK,200.000000,0.006997,1.959592,0.622057,0.034000,2.628648,run_00013
drum_profile_00014.mat,results_drum_profile_00014.csv,OK,200.000000,0.007997,1.968530,0.604988,0.034000,2.620515,run_00014
drum_profile_00015.mat,results_drum_profile_00015.csv,OK,200.000000,0.008001,1.927696,0.630058,0.034996,2.606748,run_00015
drum_profile_00016.mat,results_drum_profile_00016.csv,OK,200.000000,0.008003,1.974748,0.606068,0.034000,2.627817,run_00016
drum_profile_00017.mat,results_drum_profile_00017.csv,OK,200.000000,0.007999,1.908492,0.616738,0.034999,2.573228,run_00017
drum_profile_00018.mat,results_drum_profile_00018.csv,OK,200.000000,0.008000,1.932826,0.615985,0.037999,2.599814,run_00018
drum_profile_00019.mat,results_drum_profile_00019.csv,OK,200.000000,0.007004,2.055242,0.610991,0.033999,2.712236,run_00019
drum_profile_00020.mat,results_drum_profile_00020.csv,OK,200.000000,0.007000,1.840773,0.606989,0.034998,2.495762,run_00020
drum_profile_00021.mat,results_drum_profile_00021.csv,OK,200.000000,0.006998,1.960365,0.615989,0.035000,2.624356,run_00021
drum_profile_00022.mat,results_drum_profile_00022.csv,OK,200.000000,0.008001,1.961506,0.601991,0.033999,2.612496,run_00022
drum_profile_00023.mat,results_drum_profile_00023.csv,OK,200.000000,0.008002,1.957129,0.613992,0.033998,2.617120,run_00023
drum_profile_00024.mat,results_drum_profile_00024.csv,OK,200.000000,0.008000,1.947828,0.609989,0.033000,2.603817,run_00024
drum_profile_00025.mat,results_drum_profile_00025.csv,OK,200.000000,0.008001,1.838105,0.610990,0.034000,2.496095,run_00025
drum_profile_00026.mat,results_drum_profile_00026.csv,OK,200.000000,0.007000,1.943328,0.602391,0.033999,2.591718,run_00026
drum_profile_00027.mat,results_drum_profile_00027.csv,OK,200.000000,0.008001,1.901291,0.615994,0.033996,2.564279,run_00027
drum_profile_00028.mat,results_drum_profile_00028.csv,OK,200.000000,0.008002,1.958328,0.616986,0.034000,2.622320,run_00028
drum_profile_00029.mat,results_drum_profile_00029.csv,OK,200.000000,0.007002,1.960708,0.614990,0.033999,2.622695,run_00029
drum_profile_00030.mat,results_drum_profile_00030.csv,OK,200.000000,0.008003,1.832913,0.612992,0.035000,2.493907,run_00030
drum_profile_00031.mat,results_drum_profile_00031.csv,OK,200.000000,0.007000,1.977342,0.679169,0.045999,2.714510,run_00031
drum_profile_00032.mat,results_drum_profile_00032.csv,OK,200.000000,0.008090,1.975886,0.616054,0.043068,2.648100,run_00032
drum_profile_00033.mat,results_drum_profile_00033.csv,OK,200.000000,0.007000,2.293969,0.769913,0.035000,3.110880,run_00033
drum_profile_00034.mat,results_drum_profile_00034.csv,OK,200.000000,0.007997,2.344965,0.697989,0.210955,3.266906,run_00034
drum_profile_00035.mat,results_drum_profile_00035.csv,OK,200.000000,0.007998,2.331052,0.611125,0.034000,2.988982,run_00035
drum_profile_00036.mat,results_drum_profile_00036.csv,OK,200.000000,0.007999,1.980333,0.612990,0.033000,2.639322,run_00036
drum_profile_00037.mat,results_drum_profile_00037.csv,OK,200.000000,0.006997,1.974970,0.629993,0.033996,2.650957,run_00037
drum_profile_00038.mat,results_drum_profile_00038.csv,OK,200.000000,0.007000,1.986970,0.633990,0.037999,2.670962,run_00038
drum_profile_00039.mat,results_drum_profile_00039.csv,OK,200.000000,0.007996,2.444736,0.615989,0.033999,3.108721,run_00039
drum_profile_00040.mat,results_drum_profile_00040.csv,OK,200.000000,0.007000,1.993557,0.783209,0.034999,2.823766,run_00040
drum_profile_00041.mat,results_drum_profile_00041.csv,OK,200.000000,0.005997,1.950233,0.637987,0.033998,2.633220,run_00041
drum_profile_00042.mat,results_drum_profile_00042.csv,OK,200.000000,0.006999,1.901948,0.604012,0.035726,2.554682,run_00042
drum_profile_00043.mat,results_drum_profile_00043.csv,OK,200.000000,0.007010,1.963323,0.616041,0.034000,2.626376,run_00043
drum_profile_00044.mat,results_drum_profile_00044.csv,OK,200.000000,0.008002,2.053045,0.968871,0.064086,3.099004,run_00044
drum_profile_00045.mat,results_drum_profile_00045.csv,OK,200.000000,0.012999,2.537393,0.639617,0.033995,3.230001,run_00045
drum_profile_00046.mat,results_drum_profile_00046.csv,OK,200.000000,0.006999,1.975130,0.606094,0.035000,2.628222,run_00046
drum_profile_00047.mat,results_drum_profile_00047.csv,OK,200.000000,0.008002,1.844438,0.604131,0.033999,2.495571,run_00047
drum_profile_00048.mat,results_drum_profile_00048.csv,OK,200.000000,0.008000,1.954699,0.600988,0.033999,2.602686,run_00048
drum_profile_00049.mat,results_drum_profile_00049.csv,OK,200.000000,0.007003,1.981914,0.617992,0.033997,2.646906,run_00049
drum_profile_00050.mat,results_drum_profile_00050.csv,OK,200.000000,0.008001,1.992927,0.623993,0.033998,2.663920,run_00050
drum_profile_00051.mat,results_drum_profile_00051.csv,OK,200.000000,0.008001,2.034424,0.640263,0.034998,2.722685,run_00051
drum_profile_00052.mat,results_drum_profile_00052.csv,OK,200.000000,0.008002,2.063048,0.618989,0.034000,2.729040,run_00052
drum_profile_00053.mat,results_drum_profile_00053.csv,OK,200.000000,0.006998,1.961204,0.610990,0.034000,2.618193,run_00053
drum_profile_00054.mat,results_drum_profile_00054.csv,OK,200.000000,0.007000,1.961235,0.616056,0.035002,2.624293,run_00054
drum_profile_00055.mat,results_drum_profile_00055.csv,OK,200.000000,0.006997,1.869583,0.628988,0.035000,2.545569,run_00055
drum_profile_00056.mat,results_drum_profile_00056.csv,OK,200.000000,0.006000,1.975823,0.605990,0.034999,2.626811,run_00056
drum_profile_00057.mat,results_drum_profile_00057.csv,OK,200.000000,0.008021,1.997212,0.625988,0.035002,2.671221,run_00057
drum_profile_00058.mat,results_drum_profile_00058.csv,OK,200.000000,0.007997,1.990765,0.612989,0.033999,2.650752,run_00058
drum_profile_00059.mat,results_drum_profile_00059.csv,OK,200.000000,0.007001,1.976326,0.617129,0.035079,2.641535,run_00059
drum_profile_00060.mat,results_drum_profile_00060.csv,OK,200.000000,0.007000,1.980778,0.633032,0.034000,2.660810,run_00060
drum_profile_00061.mat,results_drum_profile_00061.csv,OK,200.000000,0.008000,1.978259,0.617990,0.039000,2.648249,run_00061
drum_profile_00062.mat,results_drum_profile_00062.csv,OK,200.000000,0.007998,1.978145,0.636990,0.035999,2.664132,run_00062
drum_profile_00063.mat,results_drum_profile_00063.csv,OK,200.000000,0.006997,1.986970,0.663986,0.035002,2.697958,run_00063
drum_profile_00064.mat,results_drum_profile_00064.csv,OK,200.000000,0.008000,1.972337,0.612071,0.034003,2.631409,run_00064
drum_profile_00065.mat,results_drum_profile_00065.csv,OK,200.000000,0.008058,1.993103,0.610127,0.036560,2.652850,run_00065
drum_profile_00066.mat,results_drum_profile_00066.csv,OK,200.000000,0.008002,1.981702,0.615987,0.033999,2.644691,run_00066
drum_profile_00067.mat,results_drum_profile_00067.csv,OK,200.000000,0.006997,1.985244,0.612991,0.033999,2.645232,run_00067
drum_profile_00068.mat,results_drum_profile_00068.csv,OK,200.000000,0.007998,2.048684,0.607989,0.035002,2.704673,run_00068
drum_profile_00069.mat,results_drum_profile_00069.csv,OK,200.000000,0.006999,1.998971,0.614989,0.035001,2.661959,run_00069
drum_profile_00070.mat,results_drum_profile_00070.csv,OK,200.000000,0.007999,2.024973,0.666991,0.034999,2.739960,run_00070
drum_profile_00071.mat,results_drum_profile_00071.csv,OK,200.000000,0.007001,1.976852,0.635087,0.036999,2.661937,run_00071
drum_profile_00072.mat,results_drum_profile_00072.csv,OK,200.000000,0.006998,1.967788,0.610085,0.035002,2.626873,run_00072
drum_profile_00073.mat,results_drum_profile_00073.csv,OK,200.000000,0.008002,1.974556,0.609168,0.033999,2.630726,run_00073
drum_profile_00074.mat,results_drum_profile_00074.csv,OK,200.000000,0.006998,1.972714,0.615729,0.034000,2.635446,run_00074
drum_profile_00075.mat,results_drum_profile_00075.csv,OK,200.000000,0.008000,1.970974,0.609987,0.035003,2.628964,run_00075
drum_profile_00076.mat,results_drum_profile_00076.csv,OK,200.000000,0.007001,1.982651,0.612089,0.033999,2.641742,run_00076
drum_profile_00077.mat,results_drum_profile_00077.csv,OK,200.000000,0.007998,1.967838,0.633193,0.035000,2.650028,run_00077
drum_profile_00078.mat,results_drum_profile_00078.csv,OK,200.000000,0.007994,1.978460,0.617107,0.033997,2.643562,run_00078
drum_profile_00079.mat,results_drum_profile_00079.csv,OK,200.000000,0.008000,1.974263,0.604992,0.034000,2.626254,run_00079
drum_profile_00080.mat,results_drum_profile_00080.csv,OK,200.000000,0.008002,1.961253,0.623988,0.034004,2.632250,run_00080
drum_profile_00081.mat,results_drum_profile_00081.csv,OK,200.000000,0.008000,1.998729,0.633992,0.035001,2.680718,run_00081
drum_profile_00082.mat,results_drum_profile_00082.csv,OK,200.000000,0.008001,1.962950,0.598990,0.033003,2.608946,run_00082
drum_profile_00083.mat,results_drum_profile_00083.csv,OK,200.000000,0.008000,1.970042,0.624006,0.035001,2.643048,run_00083
drum_profile_00084.mat,results_drum_profile_00084.csv,OK,200.000000,0.007999,1.948265,0.603987,0.035000,2.600251,run_00084
drum_profile_00085.mat,results_drum_profile_00085.csv,OK,200.000000,0.007997,1.969928,0.616994,0.033996,2.633915,run_00085
drum_profile_00086.mat,results_drum_profile_00086.csv,OK,200.000000,0.007000,1.951004,0.610993,0.034000,2.607997,run_00086
drum_profile_00087.mat,results_drum_profile_00087.csv,OK,200.000000,0.007000,1.986972,0.621991,0.035000,2.655963,run_00087
drum_profile_00088.mat,results_drum_profile_00088.csv,OK,200.000000,0.008001,1.950199,0.611311,0.034997,2.609507,run_00088
drum_profile_00089.mat,results_drum_profile_00089.csv,OK,200.000000,0.007998,1.960933,0.623060,0.034002,2.630991,run_00089
drum_profile_00090.mat,results_drum_profile_00090.csv,OK,200.000000,0.007997,1.946162,0.598989,0.033999,2.592149,run_00090
drum_profile_00091.mat,results_drum_profile_00091.csv,OK,200.000000,0.006997,1.939969,0.620992,0.033997,2.606953,run_00091
drum_profile_00092.mat,results_drum_profile_00092.csv,OK,200.000000,0.008000,1.836473,0.611207,0.034000,2.494680,run_00092
drum_profile_00093.mat,results_drum_profile_00093.csv,OK,200.000000,0.008001,1.956102,0.643988,0.037001,2.650091,run_00093
drum_profile_00094.mat,results_drum_profile_00094.csv,OK,200.000000,0.007001,1.941175,0.606990,0.034976,2.596138,run_00094
drum_profile_00095.mat,results_drum_profile_00095.csv,OK,200.000000,0.006998,1.965400,0.625299,0.035000,2.638697,run_00095
drum_profile_00096.mat,results_drum_profile_00096.csv,OK,200.000000,0.007997,1.983048,0.615991,0.033999,2.646034,run_00096
drum_profile_00097.mat,results_drum_profile_00097.csv,OK,200.000000,0.007001,1.957574,0.620115,0.034000,2.623690,run_00097
drum_profile_00098.mat,results_drum_profile_00098.csv,OK,200.000000,0.008000,2.032088,0.612122,0.035388,2.694596,run_00098
drum_profile_00099.mat,results_drum_profile_00099.csv,OK,200.000000,0.006998,1.963973,0.627988,0.034999,2.638958,run_00099
drum_profile_00100.mat,results_drum_profile_00100.csv,OK,200.000000,0.008000,1.957009,0.619161,0.034051,2.623221,run_00100
drum_profile_00101.mat,results_drum_profile_00101.csv,OK,200.000000,0.007998,1.852203,0.627180,0.033997,2.525378,run_00101
drum_profile_00102.mat,results_drum_profile_00102.csv,OK,200.000000,0.006999,1.957778,0.614046,0.034000,2.617822,run_00102
drum_profile_00103.mat,results_drum_profile_00103.csv,OK,200.000000,0.007999,1.988219,0.613990,0.034000,2.648207,run_00103
drum_profile_00104.mat,results_drum_profile_00104.csv,OK,200.000000,0.007999,1.947192,0.616141,0.034999,2.611814,run_00104
drum_profile_00105.mat,results_drum_profile_00105.csv,OK,200.000000,0.007997,1.947971,0.631643,0.034001,2.626611,run_00105
drum_profile_00106.mat,results_drum_profile_00106.csv,OK,200.000000,0.007998,1.859474,0.608988,0.035003,2.516463,run_00106
drum_profile_00107.mat,results_drum_profile_00107.csv,OK,200.000000,0.007999,1.962791,0.622071,0.033999,2.630861,run_00107
drum_profile_00108.mat,results_drum_profile_00108.csv,OK,200.000000,0.008001,1.825693,0.625097,0.033998,2.497787,run_00108
drum_profile_00109.mat,results_drum_profile_00109.csv,OK,200.000000,0.008000,1.960079,0.619989,0.035000,2.627339,run_00109
drum_profile_00110.mat,results_drum_profile_00110.csv,OK,200.000000,0.007001,2.013566,0.611103,0.033997,2.669668,run_00110
drum_profile_00111.mat,results_drum_profile_00111.csv,OK,200.000000,0.008000,1.861852,0.639475,0.033999,2.548327,run_00111
drum_profile_00112.mat,results_drum_profile_00112.csv,OK,200.000000,0.007519,1.964537,0.617993,0.035079,2.630130,run_00112
drum_profile_00113.mat,results_drum_profile_00113.csv,OK,200.000000,0.008000,1.953013,0.613185,0.034000,2.613197,run_00113
drum_profile_00114.mat,results_drum_profile_00114.csv,OK,200.000000,0.006999,1.966748,0.603987,0.033999,2.616802,run_00114
drum_profile_00115.mat,results_drum_profile_00115.csv,OK,200.000000,0.008000,1.993081,0.633062,0.034999,2.674140,run_00115
drum_profile_00116.mat,results_drum_profile_00116.csv,OK,200.000000,0.006997,1.969907,0.611042,0.034000,2.626945,run_00116
drum_profile_00117.mat,results_drum_profile_00117.csv,OK,200.000000,0.008003,1.991452,0.616398,0.035070,2.655924,run_00117
drum_profile_00118.mat,results_drum_profile_00118.csv,OK,200.000000,0.008002,1.980918,0.619057,0.034000,2.646975,run_00118
drum_profile_00119.mat,results_drum_profile_00119.csv,OK,200.000000,0.007000,1.981701,0.632132,0.034997,2.660830,run_00119
drum_profile_00120.mat,results_drum_profile_00120.csv,OK,200.000000,0.010002,2.008955,0.612054,0.035995,2.672004,run_00120
drum_profile_00121.mat,results_drum_profile_00121.csv,OK,200.000000,0.008000,2.005912,0.616133,0.035000,2.670046,run_00121
drum_profile_00122.mat,results_drum_profile_00122.csv,OK,200.000000,0.008002,1.978297,0.614990,0.035002,2.641292,run_00122
drum_profile_00123.mat,results_drum_profile_00123.csv,OK,200.000000,0.008000,1.953459,0.618162,0.034003,2.618623,run_00123
drum_profile_00124.mat,results_drum_profile_00124.csv,OK,200.000000,0.007996,1.969292,0.617990,0.034000,2.634277,run_00124
drum_profile_00125.mat,results_drum_profile_00125.csv,OK,200.000000,0.008003,1.961506,0.617137,0.034999,2.627648,run_00125
drum_profile_00126.mat,results_drum_profile_00126.csv,OK,200.000000,0.007003,1.880568,0.597009,0.035002,2.524296,run_00126
drum_profile_00127.mat,results_drum_profile_00127.csv,OK,200.000000,0.008002,1.960636,0.601989,0.033999,2.609628,run_00127
drum_profile_00128.mat,results_drum_profile_00128.csv,OK,200.000000,0.008000,1.973447,0.615098,0.034070,2.635614,run_00128
drum_profile_00129.mat,results_drum_profile_00129.csv,OK,200.000000,0.008002,2.029398,0.651990,0.033999,2.728389,run_00129
drum_profile_00130.mat,results_drum_profile_00130.csv,OK,200.000000,0.008001,1.983186,0.608992,0.033997,2.639176,run_00130
drum_profile_00131.mat,results_drum_profile_00131.csv,OK,200.000000,0.006999,1.961433,0.618228,0.034002,2.626659,run_00131
drum_profile_00132.mat,results_drum_profile_00132.csv,OK,200.000000,0.007000,1.953381,0.610107,0.035003,2.611496,run_00132
drum_profile_00133.mat,results_drum_profile_00133.csv,OK,200.000000,0.008000,1.957210,0.608032,0.034999,2.614245,run_00133
drum_profile_00134.mat,results_drum_profile_00134.csv,OK,200.000000,0.008003,1.988646,0.614083,0.034997,2.649726,run_00134
drum_profile_00135.mat,results_drum_profile_00135.csv,OK,200.000000,0.008000,1.958804,0.610548,0.034997,2.617351,run_00135
drum_profile_00136.mat,results_drum_profile_00136.csv,OK,200.000000,0.008000,2.065924,0.624057,0.035001,2.737981,run_00136
drum_profile_00137.mat,results_drum_profile_00137.csv,OK,200.000000,0.008000,1.958160,0.612990,0.034000,2.618148,run_00137
drum_profile_00138.mat,results_drum_profile_00138.csv,OK,200.000000,0.007522,1.969979,0.614994,0.033996,2.631967,run_00138
drum_profile_00139.mat,results_drum_profile_00139.csv,OK,200.000000,0.009000,2.012429,0.609991,0.034000,2.670419,run_00139
drum_profile_00140.mat,results_drum_profile_00140.csv,OK,200.000000,0.007833,1.970847,0.622219,0.033996,2.640228,run_00140
drum_profile_00141.mat,results_drum_profile_00141.csv,OK,200.000000,0.008004,1.951490,0.610164,0.035001,2.609656,run_00141
drum_profile_00142.mat,results_drum_profile_00142.csv,OK,200.000000,0.007003,1.968017,0.614238,0.033999,2.628209,run_00142
drum_profile_00143.mat,results_drum_profile_00143.csv,OK,200.000000,0.006763,1.977736,0.609050,0.033997,2.632785,run_00143
drum_profile_00144.mat,results_drum_profile_00144.csv,OK,200.000000,0.008000,1.963109,0.609077,0.033999,2.620189,run_00144
drum_profile_00145.mat,results_drum_profile_00145.csv,OK,200.000000,0.007999,1.964880,0.621212,0.033999,2.633091,run_00145
drum_profile_00146.mat,results_drum_profile_00146.csv,OK,200.000000,0.008002,1.945056,0.605987,0.033999,2.598046,run_00146
drum_profile_00147.mat,results_drum_profile_00147.csv,OK,200.000000,0.008001,1.839906,0.604990,0.034003,2.491899,run_00147
drum_profile_00148.mat,results_drum_profile_00148.csv,OK,200.000000,0.008000,1.977672,0.617192,0.035048,2.642911,run_00148
drum_profile_00149.mat,results_drum_profile_00149.csv,OK,200.000000,0.007000,1.950125,0.611989,0.033999,2.608115,run_00149
drum_profile_00150.mat,results_drum_profile_00150.csv,OK,200.000000,0.008000,1.953390,0.608369,0.036002,2.610759,run_00150
drum_profile_00151.mat,results_drum_profile_00151.csv,OK,200.000000,0.007857,1.981155,0.599991,0.035000,2.630146,run_00151
drum_profile_00152.mat,results_drum_profile_00152.csv,OK,200.000000,0.007999,1.960594,0.604204,0.035002,2.612798,run_00152
drum_profile_00153.mat,results_drum_profile_00153.csv,OK,200.000000,0.008000,1.972821,0.605113,0.034000,2.624934,run_00153
drum_profile_00154.mat,results_drum_profile_00154.csv,OK,200.000000,0.006998,1.953033,0.613992,0.033997,2.612022,run_00154
drum_profile_00155.mat,results_drum_profile_00155.csv,OK,200.000000,0.007998,1.859153,0.607990,0.034002,2.514143,run_00155
drum_profile_00156.mat,results_drum_profile_00156.csv,OK,200.000000,0.007000,1.958984,0.604987,0.032999,2.608972,run_00156
drum_profile_00157.mat,results_drum_profile_00157.csv,OK,200.000000,0.007998,1.977135,0.604057,0.033997,2.628187,run_00157
drum_profile_00158.mat,results_drum_profile_00158.csv,OK,200.000000,0.008000,1.964359,0.616235,0.033999,2.627590,run_00158
drum_profile_00159.mat,results_drum_profile_00159.csv,OK,200.000000,0.009002,1.959100,0.608990,0.033996,2.617085,run_00159
drum_profile_00160.mat,results_drum_profile_00160.csv,OK,200.000000,0.008001,2.058968,0.603992,0.033999,2.710959,run_00160
drum_profile_00161.mat,results_drum_profile_00161.csv,OK,200.000000,0.006388,1.986615,0.618137,0.033999,2.650749,run_00161
drum_profile_00162.mat,results_drum_profile_00162.csv,OK,200.000000,0.008002,1.973316,0.603990,0.034000,2.624305,run_00162
drum_profile_00163.mat,results_drum_profile_00163.csv,OK,200.000000,0.007000,1.978119,0.599060,0.034000,2.623181,run_00163
drum_profile_00164.mat,results_drum_profile_00164.csv,OK,200.000000,0.008000,1.837513,0.617994,0.033999,2.502506,run_00164
drum_profile_00165.mat,results_drum_profile_00165.csv,OK,200.000000,0.008003,1.973910,0.613991,0.034998,2.635902,run_00165
drum_profile_00166.mat,results_drum_profile_00166.csv,OK,200.000000,0.008001,1.973970,0.611990,0.033999,2.632959,run_00166
drum_profile_00167.mat,results_drum_profile_00167.csv,OK,200.000000,0.008001,1.974023,0.645994,0.033996,2.667011,run_00167
drum_profile_00168.mat,results_drum_profile_00168.csv,OK,200.000000,0.008004,1.951895,0.610995,0.034998,2.610889,run_00168
drum_profile_00169.mat,results_drum_profile_00169.csv,OK,200.000000,0.007998,1.969960,0.617990,0.034000,2.634949,run_00169
drum_profile_00170.mat,results_drum_profile_00170.csv,OK,200.000000,0.007454,1.982969,0.605989,0.034001,2.635961,run_00170
drum_profile_00171.mat,results_drum_profile_00171.csv,OK,200.000000,0.008002,1.976867,0.613047,0.034001,2.637917,run_00171
drum_profile_00172.mat,results_drum_profile_00172.csv,OK,200.000000,0.007001,2.029981,0.617984,0.035002,2.694975,run_00172
drum_profile_00173.mat,results_drum_profile_00173.csv,OK,200.000000,0.008000,1.965970,0.614987,0.035000,2.629961,run_00173
drum_profile_00174.mat,results_drum_profile_00174.csv,OK,200.000000,0.007997,2.022970,0.641991,0.034997,2.713959,run_00174
drum_profile_00175.mat,results_drum_profile_00175.csv,OK,200.000000,0.005999,2.695960,0.621992,0.034998,3.364949,run_00175
drum_profile_00176.mat,results_drum_profile_00176.csv,OK,200.000000,0.007000,2.437963,0.620988,0.038999,3.109953,run_00176
drum_profile_00177.mat,results_drum_profile_00177.csv,OK,200.000000,0.007000,2.045970,0.613991,0.034999,2.706959,run_00177
drum_profile_00178.mat,results_drum_profile_00178.csv,OK,200.000000,0.006999,1.937698,0.618244,0.033999,2.601940,run_00178
drum_profile_00179.mat,results_drum_profile_00179.csv,OK,200.000000,0.007000,1.979368,0.620991,0.039997,2.653356,run_00179
drum_profile_00180.mat,results_drum_profile_00180.csv,OK,200.000000,0.007997,2.006082,0.665454,0.034997,2.721529,run_00180
drum_profile_00181.mat,results_drum_profile_00181.csv,OK,200.000000,0.008002,1.957979,0.615117,0.034999,2.621097,run_00181
drum_profile_00182.mat,results_drum_profile_00182.csv,OK,200.000000,0.008002,1.976535,0.614036,0.034001,2.638577,run_00182
drum_profile_00183.mat,results_drum_profile_00183.csv,OK,200.000000,0.007003,1.969960,0.621270,0.036000,2.639232,run_00183
drum_profile_00184.mat,results_drum_profile_00184.csv,OK,200.000000,0.007004,1.971395,0.618248,0.034000,2.635723,run_00184
drum_profile_00185.mat,results_drum_profile_00185.csv,OK,200.000000,0.008001,1.968519,0.615991,0.035000,2.632509,run_00185
drum_profile_00186.mat,results_drum_profile_00186.csv,OK,200.000000,0.007000,1.984444,0.598989,0.033998,2.631427,run_00186
drum_profile_00187.mat,results_drum_profile_00187.csv,OK,200.000000,0.008000,1.983831,0.620294,0.036000,2.653125,run_00187
drum_profile_00188.mat,results_drum_profile_00188.csv,OK,200.000000,0.007000,2.049150,0.603989,0.034999,2.700139,run_00188
drum_profile_00189.mat,results_drum_profile_00189.csv,OK,200.000000,0.008000,1.977919,0.627991,0.034002,2.652911,run_00189
drum_profile_00190.mat,results_drum_profile_00190.csv,OK,200.000000,0.006999,2.058248,0.624993,0.033997,2.729234,run_00190
drum_profile_00191.mat,results_drum_profile_00191.csv,OK,200.000000,0.008001,1.997363,0.609127,0.034997,2.654486,run_00191
drum_profile_00192.mat,results_drum_profile_00192.csv,OK,200.000000,0.006999,1.951387,0.609991,0.035000,2.608376,run_00192
drum_profile_00193.mat,results_drum_profile_00193.csv,OK,200.000000,0.008001,1.981946,0.620986,0.033999,2.650933,run_00193
drum_profile_00194.mat,results_drum_profile_00194.csv,OK,200.000000,0.008003,1.972609,0.622049,0.034003,2.641664,run_00194
drum_profile_00195.mat,results_drum_profile_00195.csv,OK,200.000000,0.008000,1.974952,0.621069,0.035001,2.645020,run_00195
drum_profile_00196.mat,results_drum_profile_00196.csv,OK,200.000000,0.009000,1.978582,0.616251,0.033999,2.641829,run_00196
drum_profile_00197.mat,results_drum_profile_00197.csv,OK,200.000000,0.007003,1.999841,0.612991,0.034998,2.659834,run_00197
drum_profile_00198.mat,results_drum_profile_00198.csv,OK,200.000000,0.006999,1.856100,0.618119,0.034997,2.522218,run_00198
drum_profile_00199.mat,results_drum_profile_00199.csv,OK,200.000000,0.008000,1.998535,0.614332,0.034001,2.659945,run_00199
drum_profile_00200.mat,results_drum_profile_00200.csv,OK,200.000000,0.007001,1.945012,0.609114,0.034999,2.601748,run_00200
drum_profile_00201.mat,results_drum_profile_00201.csv,OK,200.000000,0.008000,1.962563,0.608785,0.034996,2.619347,run_00201
drum_profile_00202.mat,results_drum_profile_00202.csv,OK,200.000000,0.006999,1.983254,0.621210,0.034998,2.651459,run_00202
drum_profile_00203.mat,results_drum_profile_00203.csv,OK,200.000000,0.008002,2.033522,0.615990,0.033999,2.696514,run_00203
drum_profile_00204.mat,results_drum_profile_00204.csv,OK,200.000000,0.008001,1.984129,0.611990,0.033996,2.643115,run_00204
drum_profile_00205.mat,results_drum_profile_00205.csv,OK,200.000000,0.007997,1.975159,0.619260,0.033997,2.642414,run_00205
drum_profile_00206.mat,results_drum_profile_00206.csv,OK,200.000000,0.006999,1.886739,0.623288,0.034998,2.558021,run_00206
drum_profile_00207.mat,results_drum_profile_00207.csv,OK,200.000000,0.007000,1.992249,0.599988,0.033999,2.639239,run_00207
drum_profile_00208.mat,results_drum_profile_00208.csv,OK,200.000000,0.007999,1.961824,0.609989,0.034002,2.618812,run_00208
drum_profile_00209.mat,results_drum_profile_00209.csv,OK,200.000000,0.008001,1.984069,0.631989,0.034002,2.663219,run_00209
drum_profile_00210.mat,results_drum_profile_00210.csv,OK,200.000000,0.007000,1.871788,0.610993,0.033997,2.529775,run_00210
drum_profile_00211.mat,results_drum_profile_00211.csv,OK,200.000000,0.007997,1.981155,0.617987,0.034000,2.646142,run_00211
drum_profile_00212.mat,results_drum_profile_00212.csv,OK,200.000000,0.006576,1.970858,0.619992,0.034995,2.637848,run_00212
drum_profile_00213.mat,results_drum_profile_00213.csv,OK,200.000000,0.006996,1.956020,0.624987,0.033999,2.628007,run_00213
drum_profile_00214.mat,results_drum_profile_00214.csv,OK,200.000000,0.008001,1.976537,0.608110,0.034996,2.632644,run_00214
drum_profile_00215.mat,results_drum_profile_00215.csv,OK,200.000000,0.007003,1.963011,0.623991,0.035998,2.635005,run_00215
drum_profile_00216.mat,results_drum_profile_00216.csv,OK,200.000000,0.007998,1.960497,0.609052,0.034002,2.616544,run_00216
drum_profile_00217.mat,results_drum_profile_00217.csv,OK,200.000000,0.008001,1.943549,0.615988,0.033999,2.606536,run_00217
