profile_mat,csv_out,status,stop_time_s,matread_s,simulate_s,extract_s,write_s,total_run_s,result_base
drum_profile_01001.mat,results_drum_profile_01001.csv,OK,200.000000,0.007001,4.259050,0.682992,0.035003,4.993045,run_01001
drum_profile_01002.mat,results_drum_profile_01002.csv,OK,200.000000,0.006999,2.202359,0.625995,0.034001,2.874354,run_01002
drum_profile_01003.mat,results_drum_profile_01003.csv,OK,200.000000,0.009000,2.247152,0.610996,0.033999,2.906147,run_01003
drum_profile_01004.mat,results_drum_profile_01004.csv,OK,200.000000,0.008002,2.060973,0.616992,0.034000,2.724967,run_01004
drum_profile_01005.mat,results_drum_profile_01005.csv,OK,200.000000,0.007003,2.171467,0.607996,0.033997,2.825463,run_01005
drum_profile_01006.mat,results_drum_profile_01006.csv,OK,200.000000,0.007001,2.097990,0.606995,0.034000,2.750986,run_01006
drum_profile_01007.mat,results_drum_profile_01007.csv,OK,200.000000,0.006999,2.165492,0.600996,0.034997,2.813483,run_01007
drum_profile_01008.mat,results_drum_profile_01008.csv,OK,200.000000,0.008000,2.164984,0.610995,0.035000,2.822978,run_01008
drum_profile_01009.mat,results_drum_profile_01009.csv,OK,200.000000,0.007998,2.187523,0.605999,0.033998,2.840517,run_01009
drum_profile_01010.mat,results_drum_profile_01010.csv,OK,200.000000,0.008000,2.185791,0.603997,0.034998,2.837786,run_01010
drum_profile_01011.mat,results_drum_profile_01011.csv,OK,200.000000,0.007003,2.179028,0.625995,0.035000,2.852025,run_01011
drum_profile_01012.mat,results_drum_profile_01012.csv,OK,200.000000,0.007000,2.185229,0.611995,0.034000,2.843224,run_01012
drum_profile_01013.mat,results_drum_profile_01013.csv,OK,200.000000,0.008000,2.176903,0.610996,0.037105,2.838005,run_01013
drum_profile_01014.mat,results_drum_profile_01014.csv,OK,200.000000,0.006999,2.161667,0.603993,0.035000,2.812660,run_01014
drum_profile_01015.mat,results_drum_profile_01015.csv,OK,200.000000,0.008004,2.104930,0.606997,0.034995,2.759927,run_01015
drum_profile_01016.mat,results_drum_profile_01016.csv,OK,200.000000,0.006998,2.200590,0.606009,0.034003,2.851604,run_01016
drum_profile_01017.mat,results_drum_profile_01017.csv,OK,200.000000,0.008000,2.150900,0.614993,0.035002,2.813897,run_01017
drum_profile_01018.mat,results_drum_profile_01018.csv,OK,200.000000,0.006999,2.168950,0.593997,0.034998,2.809943,run_01018
drum_profile_01019.mat,results_drum_profile_01019.csv,OK,200.000000,0.006998,2.207839,0.619995,0.034002,2.873833,run_01019
drum_profile_01020.mat,results_drum_profile_01020.csv,OK,200.000000,0.007999,2.019605,0.619995,0.034002,2.686600,run_01020
drum_profile_01021.mat,results_drum_profile_01021.csv,OK,200.000000,0.007010,2.164075,0.606997,0.036659,2.819738,run_01021
drum_profile_01022.mat,results_drum_profile_01022.csv,OK,200.000000,0.007999,2.181525,0.611995,0.034003,2.840523,run_01022
drum_profile_01023.mat,results_drum_profile_01023.csv,OK,200.000000,0.007000,2.180417,0.598993,0.033999,2.825410,run_01023
drum_profile_01024.mat,results_drum_profile_01024.csv,OK,200.000000,0.008003,2.136674,0.615994,0.034999,2.800673,run_01024
drum_profile_01025.mat,results_drum_profile_01025.csv,OK,200.000000,0.008002,2.004985,0.615993,0.035000,2.668982,run_01025
drum_profile_01026.mat,results_drum_profile_01026.csv,OK,200.000000,0.008003,2.145576,0.610999,0.033999,2.803574,run_01026
drum_profile_01027.mat,results_drum_profile_01027.csv,OK,200.000000,0.007000,2.197993,0.622991,0.033999,2.867983,run_01027
drum_profile_01028.mat,results_drum_profile_01028.csv,OK,200.000000,0.008004,2.119156,0.607996,0.035000,2.774153,run_01028
drum_profile_01029.mat,results_drum_profile_01029.csv,OK,200.000000,0.007999,2.041833,0.617996,0.034999,2.708830,run_01029
drum_profile_01030.mat,results_drum_profile_01030.csv,OK,200.000000,0.007998,2.033734,0.608995,0.036468,2.692195,run_01030
drum_profile_01031.mat,results_drum_profile_01031.csv,OK,200.000000,0.007513,2.027256,0.618995,0.034000,2.692762,run_01031
drum_profile_01032.mat,results_drum_profile_01032.csv,OK,200.000000,0.007999,2.041546,0.604999,0.033997,2.693541,run_01032
drum_profile_01033.mat,results_drum_profile_01033.csv,OK,200.000000,0.008004,2.225472,0.601995,0.033998,2.874473,run_01033
drum_profile_01034.mat,results_drum_profile_01034.csv,OK,200.000000,0.008000,2.173096,0.600992,0.034000,2.820090,run_01034
drum_profile_01035.mat,results_drum_profile_01035.csv,OK,200.000000,0.008000,2.384450,0.615993,0.035000,3.048442,run_01035
drum_profile_01036.mat,results_drum_profile_01036.csv,OK,200.000000,0.006997,1.987936,0.616993,0.035999,2.651927,run_01036
drum_profile_01037.mat,results_drum_profile_01037.csv,OK,200.000000,0.006998,2.098745,0.606995,0.035000,2.752738,run_01037
drum_profile_01038.mat,results_drum_profile_01038.csv,OK,200.000000,0.007002,2.181197,0.612995,0.034000,2.840189,run_01038
drum_profile_01039.mat,results_drum_profile_01039.csv,OK,200.000000,0.008005,1.997239,0.606997,0.034997,2.652237,run_01039
drum_profile_01040.mat,results_drum_profile_01040.csv,OK,200.000000,0.008000,2.188184,0.604996,0.034999,2.841176,run_01040
drum_profile_01041.mat,results_drum_profile_01041.csv,OK,200.000000,0.007000,2.177471,0.605994,0.034000,2.829465,run_01041
drum_profile_01042.mat,results_drum_profile_01042.csv,OK,200.000000,0.006999,2.172029,0.619997,0.033998,2.838021,run_01042
drum_profile_01043.mat,results_drum_profile_01043.csv,OK,200.000000,0.008001,2.172534,0.611994,0.034000,2.831527,run_01043
drum_profile_01044.mat,results_drum_profile_01044.csv,OK,200.000000,0.008002,2.209299,0.604992,0.034003,2.861299,run_01044
drum_profile_01045.mat,results_drum_profile_01045.csv,OK,200.000000,0.007000,2.194572,0.609995,0.035000,2.851566,run_01045
drum_profile_01046.mat,results_drum_profile_01046.csv,OK,200.000000,0.007000,2.173147,0.612992,0.034002,2.833142,run_01046
drum_profile_01047.mat,results_drum_profile_01047.csv,OK,200.000000,0.008003,2.183590,0.603995,0.035000,2.835588,run_01047
drum_profile_01048.mat,results_drum_profile_01048.csv,OK,200.000000,0.007999,2.207281,0.609995,0.034000,2.863275,run_01048
drum_profile_01049.mat,results_drum_profile_01049.csv,OK,200.000000,0.007000,2.264036,0.604995,0.035000,2.917028,run_01049
drum_profile_01050.mat,results_drum_profile_01050.csv,OK,200.000000,0.007999,2.182006,0.598994,0.034001,2.828002,run_01050
drum_profile_01051.mat,results_drum_profile_01051.csv,OK,200.000000,0.008000,2.068322,0.608997,0.033999,2.725319,run_01051
drum_profile_01052.mat,results_drum_profile_01052.csv,OK,200.000000,0.007000,2.176903,0.603996,0.034000,2.826899,run_01052
drum_profile_01053.mat,results_drum_profile_01053.csv,OK,200.000000,0.007999,2.149778,0.629996,0.035000,2.828773,run_01053
drum_profile_01054.mat,results_drum_profile_01054.csv,OK,200.000000,0.008001,2.171562,0.608996,0.035001,2.828560,run_01054
drum_profile_01055.mat,results_drum_profile_01055.csv,OK,200.000000,0.006997,2.158364,0.604997,0.035001,2.810360,run_01055
drum_profile_01056.mat,results_drum_profile_01056.csv,OK,200.000000,0.007998,2.208301,0.609015,0.034999,2.865331,run_01056
drum_profile_01057.mat,results_drum_profile_01057.csv,OK,200.000000,0.008003,2.028857,0.601993,0.035000,2.678853,run_01057
drum_profile_01058.mat,results_drum_profile_01058.csv,OK,200.000000,0.008022,2.054588,0.604995,0.033999,2.706604,run_01058
drum_profile_01059.mat,results_drum_profile_01059.csv,OK,200.000000,0.008002,2.177149,0.614660,0.035003,2.838816,run_01059
drum_profile_01060.mat,results_drum_profile_01060.csv,OK,200.000000,0.009001,2.168461,0.601997,0.034999,2.819457,run_01060
drum_profile_01061.mat,results_drum_profile_01061.csv,OK,200.000000,0.008001,2.179957,0.604995,0.034000,2.831953,run_01061
drum_profile_01062.mat,results_drum_profile_01062.csv,OK,200.000000,0.007004,2.333264,0.609996,0.034000,2.989264,run_01062
drum_profile_01063.mat,results_drum_profile_01063.csv,OK,200.000000,0.006997,2.051360,0.610996,0.034000,2.708355,run_01063
drum_profile_01064.mat,results_drum_profile_01064.csv,OK,200.000000,0.008001,2.129493,0.601996,0.034000,2.778490,run_01064
drum_profile_01065.mat,results_drum_profile_01065.csv,OK,200.000000,0.006997,2.201273,0.608995,0.034000,2.856265,run_01065
drum_profile_01066.mat,results_drum_profile_01066.csv,OK,200.000000,0.008000,2.186607,0.615994,0.034000,2.848601,run_01066
drum_profile_01067.mat,results_drum_profile_01067.csv,OK,200.000000,0.007001,2.233235,0.609997,0.034001,2.889234,run_01067
drum_profile_01068.mat,results_drum_profile_01068.csv,OK,200.000000,0.006998,2.152706,0.614996,0.034000,2.814703,run_01068
drum_profile_01069.mat,results_drum_profile_01069.csv,OK,200.000000,0.007000,2.118332,0.601995,0.034000,2.765327,run_01069
drum_profile_01070.mat,results_drum_profile_01070.csv,OK,200.000000,0.008000,2.174131,0.616995,0.035000,2.840122,run_01070
drum_profile_01071.mat,results_drum_profile_01071.csv,OK,200.000000,0.007999,2.257001,0.611996,0.034004,2.915998,run_01071
drum_profile_01072.mat,results_drum_profile_01072.csv,OK,200.000000,0.008003,2.215822,0.601994,0.034000,2.864821,run_01072
drum_profile_01073.mat,results_drum_profile_01073.csv,OK,200.000000,0.007999,2.188642,0.621994,0.035000,2.858635,run_01073
drum_profile_01074.mat,results_drum_profile_01074.csv,OK,200.000000,0.008004,2.213829,0.615006,0.035000,2.876689,run_01074
drum_profile_01075.mat,results_drum_profile_01075.csv,OK,200.000000,0.008001,2.205875,0.601994,0.034000,2.854871,run_01075
drum_profile_01076.mat,results_drum_profile_01076.csv,OK,200.000000,0.008001,2.118986,0.612998,0.035000,2.778984,run_01076
drum_profile_01077.mat,results_drum_profile_01077.csv,OK,200.000000,0.006999,2.153979,0.605995,0.034999,2.807972,run_01077
drum_profile_01078.mat,results_drum_profile_01078.csv,OK,200.000000,0.008003,2.060263,0.613994,0.035001,2.722260,run_01078
drum_profile_01079.mat,results_drum_profile_01079.csv,OK,200.000000,0.007998,2.203909,0.618999,0.033996,2.869902,run_01079
drum_profile_01080.mat,results_drum_profile_01080.csv,OK,200.000000,0.008000,2.196212,0.603995,0.035000,2.849208,run_01080
drum_profile_01081.mat,results_drum_profile_01081.csv,OK,200.000000,0.007003,2.213782,0.607034,0.035000,2.867821,run_01081
drum_profile_01082.mat,results_drum_profile_01082.csv,OK,200.000000,0.008000,2.263546,0.618996,0.033996,2.929542,run_01082
drum_profile_01083.mat,results_drum_profile_01083.csv,OK,200.000000,0.008000,2.045985,0.691991,0.035000,2.785980,run_01083
drum_profile_01084.mat,results_drum_profile_01084.csv,OK,200.000000,0.006996,2.179981,0.602995,0.033997,2.829972,run_01084
drum_profile_01085.mat,results_drum_profile_01085.csv,OK,200.000000,0.006999,2.145707,0.623995,0.033997,2.815700,run_01085
drum_profile_01086.mat,results_drum_profile_01086.csv,OK,200.000000,0.006999,2.186640,0.606992,0.034000,2.839635,run_01086
drum_profile_01087.mat,results_drum_profile_01087.csv,OK,200.000000,0.006997,2.144281,0.613997,0.033999,2.803273,run_01087
drum_profile_01088.mat,results_drum_profile_01088.csv,OK,200.000000,0.008001,2.203762,0.610992,0.035000,2.862756,run_01088
drum_profile_01089.mat,results_drum_profile_01089.csv,OK,200.000000,0.007000,2.176112,0.617993,0.035001,2.841104,run_01089
drum_profile_01090.mat,results_drum_profile_01090.csv,OK,200.000000,0.008002,2.218232,0.607995,0.033999,2.873228,run_01090
drum_profile_01091.mat,results_drum_profile_01091.csv,OK,200.000000,0.008003,2.192232,0.606995,0.034000,2.846227,run_01091
drum_profile_01092.mat,results_drum_profile_01092.csv,OK,200.000000,0.008000,2.126438,0.613997,0.034998,2.788433,run_01092
drum_profile_01093.mat,results_drum_profile_01093.csv,OK,200.000000,0.008003,2.168985,0.624994,0.033999,2.841982,run_01093
drum_profile_01094.mat,results_drum_profile_01094.csv,OK,200.000000,0.007002,2.194989,0.610997,0.036001,2.853990,run_01094
drum_profile_01095.mat,results_drum_profile_01095.csv,OK,200.000000,0.008003,2.187793,0.602547,0.035000,2.838343,run_01095
drum_profile_01096.mat,results_drum_profile_01096.csv,OK,200.000000,0.006999,2.163385,0.607997,0.033999,2.817379,run_01096
drum_profile_01097.mat,results_drum_profile_01097.csv,OK,200.000000,0.008000,2.179394,0.604010,0.034998,2.831404,run_01097
drum_profile_01098.mat,results_drum_profile_01098.csv,OK,200.000000,0.006999,2.028907,0.605999,0.033996,2.680901,run_01098
drum_profile_01099.mat,results_drum_profile_01099.csv,OK,200.000000,0.007001,2.282762,0.611993,0.034002,2.939758,run_01099
drum_profile_01100.mat,results_drum_profile_01100.csv,OK,200.000000,0.008004,2.241454,0.618995,0.035003,2.908457,run_01100
drum_profile_01101.mat,results_drum_profile_01101.csv,OK,200.000000,0.007004,2.179794,0.605995,0.033997,2.832794,run_01101
drum_profile_01102.mat,results_drum_profile_01102.csv,OK,200.000000,0.007998,2.158059,0.605001,0.033994,2.810049,run_01102
drum_profile_01103.mat,results_drum_profile_01103.csv,OK,200.000000,0.007000,2.147516,0.613997,0.035996,2.810512,run_01103
drum_profile_01104.mat,results_drum_profile_01104.csv,OK,200.000000,0.007998,2.167496,0.609994,0.035000,2.825486,run_01104
drum_profile_01105.mat,results_drum_profile_01105.csv,OK,200.000000,0.009000,2.163632,0.604997,0.035000,2.817629,run_01105
drum_profile_01106.mat,results_drum_profile_01106.csv,OK,200.000000,0.006999,2.162307,0.609998,0.033997,2.818301,run_01106
drum_profile_01107.mat,results_drum_profile_01107.csv,OK,200.000000,0.007000,2.173594,0.610995,0.034000,2.830587,run_01107
drum_profile_01108.mat,results_drum_profile_01108.csv,OK,200.000000,0.007001,2.247482,0.605016,0.033997,2.898067,run_01108
drum_profile_01109.mat,results_drum_profile_01109.csv,OK,200.000000,0.007997,2.042126,0.603995,0.034996,2.695114,run_01109
drum_profile_01110.mat,results_drum_profile_01110.csv,OK,200.000000,0.006997,2.114666,0.610992,0.035000,2.772658,run_01110
drum_profile_01111.mat,results_drum_profile_01111.csv,OK,200.000000,0.008000,2.179521,0.606995,0.034000,2.833516,run_01111
drum_profile_01112.mat,results_drum_profile_01112.csv,OK,200.000000,0.007000,2.121516,0.626997,0.033998,2.793512,run_01112
drum_profile_01113.mat,results_drum_profile_01113.csv,OK,200.000000,0.007000,2.176408,0.613988,0.034000,2.836403,run_01113
drum_profile_01114.mat,results_drum_profile_01114.csv,OK,200.000000,0.008002,2.184663,0.605995,0.034003,2.836662,run_01114
drum_profile_01115.mat,results_drum_profile_01115.csv,OK,200.000000,0.007998,2.160152,0.605996,0.034000,2.813147,run_01115
drum_profile_01116.mat,results_drum_profile_01116.csv,OK,200.000000,0.008002,2.191913,0.611994,0.035002,2.852911,run_01116
drum_profile_01117.mat,results_drum_profile_01117.csv,OK,200.000000,0.008002,2.197207,0.623997,0.035002,2.868208,run_01117
drum_profile_01118.mat,results_drum_profile_01118.csv,OK,200.000000,0.006996,2.198800,0.604998,0.033997,2.849792,run_01118
drum_profile_01119.mat,results_drum_profile_01119.csv,OK,200.000000,0.007001,2.098722,0.620995,0.035002,2.766347,run_01119
drum_profile_01120.mat,results_drum_profile_01120.csv,OK,200.000000,0.007000,2.053474,0.613999,0.033997,2.714467,run_01120
drum_profile_01121.mat,results_drum_profile_01121.csv,OK,200.000000,0.008000,2.094425,0.618996,0.035002,2.761421,run_01121
drum_profile_01122.mat,results_drum_profile_01122.csv,OK,200.000000,0.008003,2.204512,0.607994,0.033999,2.858510,run_01122
drum_profile_01123.mat,results_drum_profile_01123.csv,OK,200.000000,0.006997,2.189613,0.621022,0.033999,2.856849,run_01123
drum_profile_01124.mat,results_drum_profile_01124.csv,OK,200.000000,0.009000,2.177567,0.610992,0.033999,2.836559,run_01124
drum_profile_01125.mat,results_drum_profile_01125.csv,OK,200.000000,0.008003,1.987373,0.630994,0.034000,2.665368,run_01125
drum_profile_01126.mat,results_drum_profile_01126.csv,OK,200.000000,0.007004,2.182028,0.611994,0.035000,2.842026,run_01126
drum_profile_01127.mat,results_drum_profile_01127.csv,OK,200.000000,0.006996,2.190989,0.604993,0.034001,2.841979,run_01127
drum_profile_01128.mat,results_drum_profile_01128.csv,OK,200.000000,0.006997,2.041414,0.617995,0.034999,2.706403,run_01128
drum_profile_01129.mat,results_drum_profile_01129.csv,OK,200.000000,0.008001,2.165085,0.606993,0.034000,2.819079,run_01129
drum_profile_01130.mat,results_drum_profile_01130.csv,OK,200.000000,0.007002,2.183980,0.603995,0.035000,2.834978,run_01130
drum_profile_01131.mat,results_drum_profile_01131.csv,OK,200.000000,0.008000,2.195662,0.623997,0.033999,2.867656,run_01131
drum_profile_01132.mat,results_drum_profile_01132.csv,OK,200.000000,0.007996,2.144674,0.634996,0.036001,2.828666,run_01132
drum_profile_01133.mat,results_drum_profile_01133.csv,OK,200.000000,0.006999,2.193743,0.607993,0.034999,2.849737,run_01133
drum_profile_01134.mat,results_drum_profile_01134.csv,OK,200.000000,0.007998,2.113463,0.613993,0.033999,2.774453,run_01134
drum_profile_01135.mat,results_drum_profile_01135.csv,OK,200.000000,0.008003,2.177940,0.625995,0.034000,2.850938,run_01135
drum_profile_01136.mat,results_drum_profile_01136.csv,OK,200.000000,0.008000,2.171593,0.608006,0.035000,2.827845,run_01136
drum_profile_01137.mat,results_drum_profile_01137.csv,OK,200.000000,0.008003,2.154309,0.613995,0.034000,2.815306,run_01137
drum_profile_01138.mat,results_drum_profile_01138.csv,OK,200.000000,0.007000,2.167003,0.620991,0.034001,2.833996,run_01138
drum_profile_01139.mat,results_drum_profile_01139.csv,OK,200.000000,0.008001,2.031463,0.610993,0.034000,2.689456,run_01139
drum_profile_01140.mat,results_drum_profile_01140.csv,OK,200.000000,0.007000,2.172531,0.607996,0.034000,2.825526,run_01140
drum_profile_01141.mat,results_drum_profile_01141.csv,OK,200.000000,0.007000,2.177627,0.604993,0.035000,2.829621,run_01141
drum_profile_01142.mat,results_drum_profile_01142.csv,OK,200.000000,0.007000,2.195474,0.610996,0.040002,2.858471,run_01142
drum_profile_01143.mat,results_drum_profile_01143.csv,OK,200.000000,0.008001,2.157959,0.602992,0.034002,2.807958,run_01143
drum_profile_01144.mat,results_drum_profile_01144.csv,OK,200.000000,0.008000,2.183285,0.613994,0.033999,2.845280,run_01144
drum_profile_01145.mat,results_drum_profile_01145.csv,OK,200.000000,0.007996,2.067244,0.614995,0.035002,2.729234,run_01145
drum_profile_01146.mat,results_drum_profile_01146.csv,OK,200.000000,0.008000,2.180052,0.609995,0.034003,2.837048,run_01146
drum_profile_01147.mat,results_drum_profile_01147.csv,OK,200.000000,0.007002,2.274626,0.619995,0.034000,2.940622,run_01147
drum_profile_01148.mat,results_drum_profile_01148.csv,OK,200.000000,0.007023,2.183197,0.613995,0.034003,2.844212,run_01148
drum_profile_01149.mat,results_drum_profile_01149.csv,OK,200.000000,0.006997,2.196974,0.617995,0.035002,2.860968,run_01149
drum_profile_01150.mat,results_drum_profile_01150.csv,OK,200.000000,0.006999,2.101869,0.617999,0.033998,2.764866,run_01150
drum_profile_01151.mat,results_drum_profile_01151.csv,OK,200.000000,0.007000,2.191513,0.602994,0.034002,2.841511,run_01151
drum_profile_01152.mat,results_drum_profile_01152.csv,OK,200.000000,0.006996,2.126881,0.610992,0.034003,2.784876,run_01152
drum_profile_01153.mat,results_drum_profile_01153.csv,OK,200.000000,0.007002,2.039731,0.607997,0.035002,2.695731,run_01153
drum_profile_01154.mat,results_drum_profile_01154.csv,OK,200.000000,0.009000,2.142332,0.603995,0.035002,2.795330,run_01154
drum_profile_01155.mat,results_drum_profile_01155.csv,OK,200.000000,0.007001,2.211699,0.627996,0.033995,2.885691,run_01155
drum_profile_01156.mat,results_drum_profile_01156.csv,OK,200.000000,0.007997,2.166182,0.615992,0.035001,2.830174,run_01156
drum_profile_01157.mat,results_drum_profile_01157.csv,OK,200.000000,0.007999,2.199506,0.602013,0.034001,2.848520,run_01157
drum_profile_01158.mat,results_drum_profile_01158.csv,OK,200.000000,0.008001,2.178156,0.602994,0.035000,2.829150,run_01158
drum_profile_01159.mat,results_drum_profile_01159.csv,OK,200.000000,0.008000,2.191335,0.606998,0.033997,2.845328,run_01159
drum_profile_01160.mat,results_drum_profile_01160.csv,OK,200.000000,0.007997,2.209045,0.616998,0.035000,2.874040,run_01160
drum_profile_01161.mat,results_drum_profile_01161.csv,OK,200.000000,0.007001,2.237559,0.780996,0.034001,3.064554,run_01161
drum_profile_01162.mat,results_drum_profile_01162.csv,OK,200.000000,0.008000,2.187601,0.663994,0.034000,2.897595,run_01162
drum_profile_01163.mat,results_drum_profile_01163.csv,OK,200.000000,0.008002,2.028839,0.711996,0.033997,2.787835,run_01163
drum_profile_01164.mat,results_drum_profile_01164.csv,OK,200.000000,0.008004,2.176674,0.705995,0.034000,2.929669,run_01164
drum_profile_01165.mat,results_drum_profile_01165.csv,OK,200.000000,0.008000,2.191731,0.666995,0.033997,2.905726,run_01165
drum_profile_01166.mat,results_drum_profile_01166.csv,OK,200.000000,0.008000,2.192722,0.722994,0.034002,2.962715,run_01166
drum_profile_01167.mat,results_drum_profile_01167.csv,OK,200.000000,0.008000,2.201746,0.618995,0.036002,2.869742,run_01167
drum_profile_01168.mat,results_drum_profile_01168.csv,OK,200.000000,0.008000,2.104012,0.610994,0.033999,2.762007,run_01168
drum_profile_01169.mat,results_drum_profile_01169.csv,OK,200.000000,0.008001,2.060190,0.608995,0.034000,2.716183,run_01169
drum_profile_01170.mat,results_drum_profile_01170.csv,OK,200.000000,0.009000,2.176853,0.619995,0.035000,2.845847,run_01170
drum_profile_01171.mat,results_drum_profile_01171.csv,OK,200.000000,0.007000,2.170023,0.607995,0.036000,2.826016,run_01171
drum_profile_01172.mat,results_drum_profile_01172.csv,OK,200.000000,0.009005,2.173522,0.604995,0.034000,2.826523,run_01172
drum_profile_01173.mat,results_drum_profile_01173.csv,OK,200.000000,0.007000,2.169592,0.610995,0.036000,2.827587,run_01173
drum_profile_01174.mat,results_drum_profile_01174.csv,OK,200.000000,0.007000,2.183396,0.605998,0.034996,2.836390,run_01174
drum_profile_01175.mat,results_drum_profile_01175.csv,OK,200.000000,0.008003,2.151887,0.614995,0.034000,2.813884,run_01175
drum_profile_01176.mat,results_drum_profile_01176.csv,OK,200.000000,0.007999,2.178365,0.610992,0.034000,2.836357,run_01176
drum_profile_01177.mat,results_drum_profile_01177.csv,OK,200.000000,0.007000,2.199177,0.612995,0.036000,2.860170,run_01177
drum_profile_01178.mat,results_drum_profile_01178.csv,OK,200.000000,0.007999,2.206821,0.612998,0.033998,2.866815,run_01178
drum_profile_01179.mat,results_drum_profile_01179.csv,OK,200.000000,0.006997,2.176624,0.621993,0.035000,2.846617,run_01179
drum_profile_01180.mat,results_drum_profile_01180.csv,OK,200.000000,0.008003,2.064061,0.609997,0.033997,2.721058,run_01180
drum_profile_01181.mat,results_drum_profile_01181.csv,OK,200.000000,0.008001,2.184815,0.610992,0.034003,2.842813,run_01181
drum_profile_01182.mat,results_drum_profile_01182.csv,OK,200.000000,0.006999,2.132103,0.602993,0.034003,2.781099,run_01182
drum_profile_01183.mat,results_drum_profile_01183.csv,OK,200.000000,0.006997,2.181257,0.617996,0.034999,2.847248,run_01183
drum_profile_01184.mat,results_drum_profile_01184.csv,OK,200.000000,0.006999,2.166199,0.602995,0.034999,2.817198,run_01184
drum_profile_01185.mat,results_drum_profile_01185.csv,OK,200.000000,0.007999,2.191523,0.738995,0.034000,2.977517,run_01185
drum_profile_01186.mat,results_drum_profile_01186.csv,OK,200.000000,0.008000,2.214671,0.675996,0.034999,2.937663,run_01186
drum_profile_01187.mat,results_drum_profile_01187.csv,OK,200.000000,0.006999,2.202036,0.677325,0.032997,2.925363,run_01187
drum_profile_01188.mat,results_drum_profile_01188.csv,OK,200.000000,0.008002,2.187633,0.669995,0.035000,2.905627,run_01188
drum_profile_01189.mat,results_drum_profile_01189.csv,OK,200.000000,0.006999,2.179818,0.679033,0.033996,2.905849,run_01189
drum_profile_01190.mat,results_drum_profile_01190.csv,OK,200.000000,0.007018,2.266246,0.674992,0.035000,2.988258,run_01190
drum_profile_01191.mat,results_drum_profile_01191.csv,OK,200.000000,0.008000,2.162032,0.699992,0.035003,2.910029,run_01191
drum_profile_01192.mat,results_drum_profile_01192.csv,OK,200.000000,0.006999,2.203775,0.678995,0.035000,2.929766,run_01192
drum_profile_01193.mat,results_drum_profile_01193.csv,OK,200.000000,0.006999,2.206564,0.686992,0.034001,2.940557,run_01193
drum_profile_01194.mat,results_drum_profile_01194.csv,OK,200.000000,0.007003,2.070495,0.679994,0.034000,2.796491,run_01194
drum_profile_01195.mat,results_drum_profile_01195.csv,OK,200.000000,0.008003,2.198470,0.603993,0.035000,2.850468,run_01195
drum_profile_01196.mat,results_drum_profile_01196.csv,OK,200.000000,0.007003,2.083944,0.794994,0.036999,2.927940,run_01196
drum_profile_01197.mat,results_drum_profile_01197.csv,OK,200.000000,0.007000,2.190062,0.681993,0.034000,2.920057,run_01197
drum_profile_01198.mat,results_drum_profile_01198.csv,OK,200.000000,0.008000,2.045338,0.677995,0.033997,2.769333,run_01198
drum_profile_01199.mat,results_drum_profile_01199.csv,OK,200.000000,0.008000,2.067765,0.715997,0.034998,2.831762,run_01199
drum_profile_01200.mat,results_drum_profile_01200.csv,OK,200.000000,0.008000,2.178090,0.680991,0.035002,2.907087,run_01200
drum_profile_01201.mat,results_drum_profile_01201.csv,OK,200.000000,0.008000,2.244613,0.679991,0.034000,2.970606,run_01201
drum_profile_01202.mat,results_drum_profile_01202.csv,OK,200.000000,0.008002,2.205129,0.666009,0.035001,2.919142,run_01202
drum_profile_01203.mat,results_drum_profile_01203.csv,OK,200.000000,0.007000,2.131385,0.707996,0.034997,2.886378,run_01203
drum_profile_01204.mat,results_drum_profile_01204.csv,OK,200.000000,0.007000,2.438136,0.644994,0.033999,3.129132,run_01204
drum_profile_01205.mat,results_drum_profile_01205.csv,OK,200.000000,0.007996,2.195883,0.707993,0.034003,2.949874,run_01205
drum_profile_01206.mat,results_drum_profile_01206.csv,OK,200.000000,0.006994,2.189401,0.679995,0.033000,2.914390,run_01206
drum_profile_01207.mat,results_drum_profile_01207.csv,OK,200.000000,0.008000,2.176946,0.706991,0.034003,2.930942,run_01207
drum_profile_01208.mat,results_drum_profile_01208.csv,OK,200.000000,0.007998,2.197202,0.681994,0.035000,2.927194,run_01208
drum_profile_01209.mat,results_drum_profile_01209.csv,OK,200.000000,0.006000,2.186637,0.680997,0.033999,2.912634,run_01209
drum_profile_01210.mat,results_drum_profile_01210.csv,OK,200.000000,0.007997,2.076813,0.670993,0.034001,2.794807,run_01210
drum_profile_01211.mat,results_drum_profile_01211.csv,OK,200.000000,0.006997,2.263867,0.743996,0.033997,3.053860,run_01211
drum_profile_01212.mat,results_drum_profile_01212.csv,OK,200.000000,0.007997,2.199002,0.704996,0.035002,2.951994,run_01212
drum_profile_01213.mat,results_drum_profile_01213.csv,OK,200.000000,0.008001,2.432982,0.708992,0.035001,3.191977,run_01213
drum_profile_01214.mat,results_drum_profile_01214.csv,OK,200.000000,0.008000,2.201985,0.605995,0.033998,2.854979,run_01214
drum_profile_01215.mat,results_drum_profile_01215.csv,OK,200.000000,0.006998,2.130585,0.605994,0.034998,2.783580,run_01215
drum_profile_01216.mat,results_drum_profile_01216.csv,OK,200.000000,0.008001,2.181017,0.610995,0.033997,2.839011,run_01216
drum_profile_01217.mat,results_drum_profile_01217.csv,OK,200.000000,0.007000,2.166114,0.616011,0.035000,2.830124,run_01217
